model,comparison,case_id,repetition,scenario_id,category,request_s_difference,selection_s_difference,retrieval_s_difference,generation_s_difference,validation_s_difference,loading_s_difference,retrieval_attempts_difference,unnecessary_retrievals_difference,irrelevant_inspected_difference,irrelevant_supplied_difference,supplied_coverage_difference,failure_difference
qwen3:0.6b,SELECTIVE-OFF,ir_04_06,3,ir_scenario_04,lifecycle_or_authorization,0.14697523300000004,0.020193475,0.072806603,0.03952356800000012,-0.0009643300000000002,0.0005738479999999996,1.0,0.0,23.0,0.0,,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_05_01,1,ir_scenario_05,direct_personal_recall,0.08346514299999996,0.013010209,0.066139647,-0.021479809000000127,0.007206906000000001,0.0005028419999999999,1.0,0.0,22.0,0.0,1.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_05_01,2,ir_scenario_05,direct_personal_recall,0.004095471999999933,0.0024623649999999993,0.084634247,-0.07621924899999999,0.000521118000000001,-0.00013049000000000003,1.0,0.0,22.0,0.0,1.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_05_01,3,ir_scenario_05,direct_personal_recall,0.11844383299999994,0.012626525,0.08448288,-0.017157791000000033,0.005260371000000001,0.0002117149999999999,1.0,0.0,22.0,0.0,1.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_05_02,1,ir_scenario_05,paraphrased_personal_recall,0.44805582999999993,0.01526082,0.092685625,0.30694711500000005,0.008619702,0.000267663,1.0,0.0,22.0,0.0,1.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_05_02,2,ir_scenario_05,paraphrased_personal_recall,0.4758964160000001,0.0076684590000000025,0.072364759,0.402812803,0.0028482410000000005,0.00032659500000000027,1.0,0.0,22.0,0.0,1.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_05_02,3,ir_scenario_05,paraphrased_personal_recall,0.5513457640000001,0.008339563,0.076024064,0.45218382599999996,0.0048296549999999995,-0.0005617539999999998,1.0,0.0,22.0,0.0,1.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_05_03,1,ir_scenario_05,multi_fact_personal,0.15310724200000037,0.012734902,0.085072997,0.031180266000000012,0.009646718000000002,0.0006537619999999998,1.0,0.0,21.0,0.0,1.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_05_03,2,ir_scenario_05,multi_fact_personal,0.11511087999999958,0.007976277000000002,0.098514902,0.022112559999999837,0.007167702,0.0002729929999999998,1.0,0.0,21.0,0.0,1.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_05_03,3,ir_scenario_05,multi_fact_personal,0.17388371099999977,0.009839836,0.083452756,0.06961204600000004,0.0033076220000000005,-0.00020021399999999977,1.0,0.0,21.0,0.0,1.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_05_04,1,ir_scenario_05,general_no_memory,0.9699821630000001,0.816162991,0.066231766,0.0775567760000001,-0.00026063799999999967,0.002729796,1.0,1.0,23.0,0.0,,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_05_04,2,ir_scenario_05,general_no_memory,0.6410843749999999,0.52008075,0.067130271,0.052444445000000006,0.0006377480000000005,0.003038095,1.0,1.0,23.0,0.0,,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_05_04,3,ir_scenario_05,general_no_memory,0.575760633,0.537236796,0.070406583,-0.03968539500000001,-0.0002606780000000003,0.0018830959999999995,1.0,1.0,23.0,0.0,,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_05_05,1,ir_scenario_05,unknown_or_conflicting,0.676607703,0.012627123999999998,0.089968143,0.535784839,0.0050367929999999995,0.00028814200000000013,1.0,0.0,23.0,2.0,,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_05_05,2,ir_scenario_05,unknown_or_conflicting,0.6873502920000001,0.009301456000000001,0.077466139,0.5794053459999999,0.007113428,0.00036941100000000004,1.0,0.0,23.0,2.0,,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_05_05,3,ir_scenario_05,unknown_or_conflicting,0.5474838649999998,0.007242446999999999,0.077688481,0.466104053,0.0035801689999999994,0.0005045350000000002,1.0,0.0,23.0,2.0,,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_05_06,1,ir_scenario_05,lifecycle_or_authorization,0.07408037299999992,0.007705162999999999,0.075933445,-0.019301138999999967,0.0007265369999999993,-0.0012041220000000002,1.0,0.0,23.0,0.0,,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_05_06,2,ir_scenario_05,lifecycle_or_authorization,0.08061206300000001,0.009155298999999999,0.062790478,0.01724340099999999,-0.00046863499999999936,-0.00020098999999999985,1.0,0.0,23.0,0.0,,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_05_06,3,ir_scenario_05,lifecycle_or_authorization,0.8430924609999995,0.00994712,1.598341166,-0.7688323429999997,9.203900000000036e-05,-0.758104715,1.0,0.0,23.0,0.0,,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_06_01,1,ir_scenario_06,direct_personal_recall,0.5759440500000002,0.009853033,0.070862479,0.4811962850000001,0.005185803,-0.0003782410000000001,1.0,0.0,22.0,0.0,1.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_06_01,2,ir_scenario_06,direct_personal_recall,0.5494994599999998,0.010052852999999999,0.068031109,0.4744620030000001,0.0029693289999999997,0.0005300800000000003,1.0,0.0,22.0,0.0,1.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_06_01,3,ir_scenario_06,direct_personal_recall,0.523507911,0.012047483999999999,0.062695979,0.44227001599999993,0.0053990010000000005,0.0010300429999999998,1.0,0.0,22.0,0.0,1.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_06_02,1,ir_scenario_06,paraphrased_personal_recall,0.11462662199999984,0.013466493000000001,0.076169436,0.012475398999999943,0.0039034989999999995,0.000816011,1.0,0.0,22.0,0.0,0.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_06_02,2,ir_scenario_06,paraphrased_personal_recall,-0.667984701,-0.138849842,0.067328673,-0.18545982500000013,-0.00039988600000000034,0.000822077,1.0,0.0,22.0,0.0,0.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_06_02,3,ir_scenario_06,paraphrased_personal_recall,0.11329557199999996,0.009489517,0.068299139,0.036663032999999956,0.0008826399999999996,-0.0012066220000000003,1.0,0.0,22.0,0.0,0.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_06_03,1,ir_scenario_06,multi_fact_personal,0.6743595139999998,0.012166096000000001,0.07471172,0.5719700529999998,0.0038855769999999994,0.020335135,1.0,0.0,21.0,0.0,1.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_06_03,2,ir_scenario_06,multi_fact_personal,0.6918031969999998,0.009703327999999999,0.083575766,0.581480875,0.005439374,0.000207114,1.0,0.0,21.0,0.0,1.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_06_03,3,ir_scenario_06,multi_fact_personal,0.6587626290000002,0.010661559999999999,0.077448545,0.5520429379999998,0.002955538999999999,4.514299999999966e-05,1.0,0.0,21.0,0.0,1.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_06_04,1,ir_scenario_06,general_no_memory,0.6272844730000002,0.552991478,0.0,0.12655428599999996,-0.00048810999999999993,0.015714734,0.0,0.0,0.0,0.0,,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_06_04,2,ir_scenario_06,general_no_memory,0.6607063719999999,0.601112195,0.0,0.06581362899999998,-0.0030916139999999995,0.0027869419999999997,0.0,0.0,0.0,0.0,,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_06_04,3,ir_scenario_06,general_no_memory,0.625191874,0.5652453270000001,0.0,0.05578792799999999,0.0006379150000000002,0.0034383280000000005,0.0,0.0,0.0,0.0,,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_06_05,1,ir_scenario_06,unknown_or_conflicting,1.1044196750000002,0.532806394,0.077238436,0.44195423599999994,0.011205693999999999,0.0017043380000000001,1.0,0.0,23.0,1.0,,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_06_05,2,ir_scenario_06,unknown_or_conflicting,1.4573236079999998,0.883568579,0.073782636,0.4606544319999999,0.006523213999999999,0.0029422840000000003,1.0,0.0,23.0,1.0,,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_06_05,3,ir_scenario_06,unknown_or_conflicting,1.1699865909999998,0.5709507229999999,0.077939741,0.4862651659999999,0.004111385,0.002719304,1.0,0.0,23.0,1.0,,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_06_06,1,ir_scenario_06,lifecycle_or_authorization,0.8749154459999999,0.012747675000000002,0.075261597,0.7708196449999999,0.003652947000000001,-0.0006605960000000003,1.0,0.0,23.0,1.0,,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_06_06,2,ir_scenario_06,lifecycle_or_authorization,0.8840088669999999,0.007746447,0.072738021,0.789693759,0.006244325000000001,0.0002463109999999999,1.0,0.0,23.0,1.0,,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_06_06,3,ir_scenario_06,lifecycle_or_authorization,0.9138340930000001,0.012674332,0.064523063,0.813395629,0.00930158,0.000907592,1.0,0.0,23.0,1.0,,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_07_01,1,ir_scenario_07,direct_personal_recall,0.6475813940000001,0.009445220999999998,0.061585841,0.573953324,0.003929778,-0.0001793140000000003,1.0,0.0,22.0,0.0,1.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_07_01,2,ir_scenario_07,direct_personal_recall,0.5927454189999999,0.012924083999999999,0.072964929,0.4930529899999999,0.001302958,-2.5626999999999855e-05,1.0,0.0,22.0,0.0,1.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_07_01,3,ir_scenario_07,direct_personal_recall,0.467158889,0.00946649,0.069094938,0.4222587830000001,0.0063486309999999995,-0.00048696200000000007,1.0,0.0,22.0,0.0,1.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_07_02,1,ir_scenario_07,paraphrased_personal_recall,2.3798481020000004,0.012826992999999998,1.943323596,0.4358833769999997,0.0006049099999999993,0.4753215010000016,1.0,0.0,22.0,0.0,0.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_07_02,2,ir_scenario_07,paraphrased_personal_recall,0.17153300399999982,0.015604533000000002,0.069365586,0.08268066200000002,0.002428848,0.000551518,1.0,0.0,22.0,0.0,0.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_07_02,3,ir_scenario_07,paraphrased_personal_recall,0.08578423399999968,0.010223483000000002,0.074643253,-0.00454977099999998,0.0010955829999999998,-0.0008365830000000001,1.0,0.0,22.0,0.0,0.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_07_03,1,ir_scenario_07,multi_fact_personal,0.6039253340000001,0.010300969000000002,0.084569566,0.485864914,0.007460723000000001,-0.0007637620000000001,1.0,0.0,21.0,0.0,1.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_07_03,2,ir_scenario_07,multi_fact_personal,0.5795890319999999,0.011559472000000001,0.078837752,0.47084122500000003,0.009356099,-5.520799999999973e-05,1.0,0.0,21.0,0.0,1.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_07_03,3,ir_scenario_07,multi_fact_personal,0.5451685039999998,0.011267888,0.083193374,0.42824613,0.007563083,-0.0004276149999999997,1.0,0.0,21.0,0.0,1.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_07_04,1,ir_scenario_07,general_no_memory,0.004439437999999907,0.013217029,0.0,-0.004069178000000062,-0.0010047449999999996,-0.0007358350000000002,0.0,0.0,0.0,0.0,,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_07_04,2,ir_scenario_07,general_no_memory,0.11155637200000001,0.012558151000000002,0.0,0.097088289,0.0016782359999999996,0.00020936199999999983,0.0,0.0,0.0,0.0,,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_07_04,3,ir_scenario_07,general_no_memory,0.014249634000000011,0.010465104,0.0,-0.006921274999999949,0.0011987149999999995,0.000594682,0.0,0.0,0.0,0.0,,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_07_05,1,ir_scenario_07,unknown_or_conflicting,0.7463957999999999,0.010312,0.069430199,0.6389314689999999,0.006103073999999999,-0.000491338,1.0,0.0,21.0,0.0,1.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_07_05,2,ir_scenario_07,unknown_or_conflicting,0.613276478,0.013544932,0.072042174,0.5196237910000001,0.0039020509999999984,0.0011590769999999997,1.0,0.0,21.0,0.0,1.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_07_05,3,ir_scenario_07,unknown_or_conflicting,0.7116928870000001,0.013129156,0.064455962,0.625503956,0.006685892000000001,1.6182000000000002e-05,1.0,0.0,21.0,0.0,1.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_07_06,1,ir_scenario_07,lifecycle_or_authorization,0.06328894000000007,0.0013163889999999994,0.0,0.06768826200000011,-0.001604622,0.0003384150000000001,0.0,0.0,0.0,0.0,,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_07_06,2,ir_scenario_07,lifecycle_or_authorization,-0.02136947999999994,-0.003709406,0.0,-0.0003796990000000111,-0.0026617640000000005,0.0009880389999999998,0.0,0.0,0.0,0.0,,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_07_06,3,ir_scenario_07,lifecycle_or_authorization,-0.10564968999999991,0.0010897880000000013,0.0,-0.11636612600000018,0.0019931939999999993,-0.00018945300000000002,0.0,0.0,0.0,0.0,,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_08_01,1,ir_scenario_08,direct_personal_recall,0.79614531,0.011577621,0.085758733,0.679572111,0.0064837900000000006,0.0011996150000000002,1.0,0.0,22.0,1.0,1.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_08_01,2,ir_scenario_08,direct_personal_recall,3.8109809829999985,0.006561045,1.729346023,2.077409254000001,0.011203514,1.3431097669999996,1.0,0.0,22.0,1.0,1.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_08_01,3,ir_scenario_08,direct_personal_recall,0.7383645559999998,0.010955215,0.07202878,0.632688949,0.007048277999999999,-0.00038190199999999994,1.0,0.0,22.0,1.0,1.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_08_02,1,ir_scenario_08,paraphrased_personal_recall,0.6607135849999999,0.543832702,0.0,0.1252509369999999,0.00119161,0.003299434,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_08_02,2,ir_scenario_08,paraphrased_personal_recall,0.723118299,0.617437228,0.0,0.102900891,-0.0003815219999999996,0.00271676,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_08_02,3,ir_scenario_08,paraphrased_personal_recall,0.6144334390000001,0.5571891059999999,0.0,0.054945967000000095,-0.00010622400000000025,0.0027467389999999998,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_08_03,1,ir_scenario_08,multi_fact_personal,0.7280795469999999,0.012687478000000002,0.090847425,0.6232613409999999,0.005784574999999999,-0.00043279899999999977,1.0,0.0,21.0,0.0,1.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_08_03,2,ir_scenario_08,multi_fact_personal,0.8441089590000002,0.014789466000000001,0.081370977,0.7443264430000001,0.0021578440000000008,3.7146000000000054e-05,1.0,0.0,21.0,0.0,1.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_08_03,3,ir_scenario_08,multi_fact_personal,0.6822643509999999,0.008656217,0.097729107,0.5690592429999999,0.003214001,-0.00032313000000000003,1.0,0.0,21.0,0.0,1.0,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_08_04,1,ir_scenario_08,general_no_memory,1.2656165209999999,0.565679126,0.081841393,0.6005385230000002,0.0045831909999999995,0.001991099,1.0,1.0,23.0,1.0,,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_08_04,2,ir_scenario_08,general_no_memory,1.3020560789999998,0.545929641,0.074965634,0.679054743,0.008988748,0.002842697,1.0,1.0,23.0,1.0,,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_08_04,3,ir_scenario_08,general_no_memory,1.2888770280000001,0.527355609,0.076086655,0.6635923210000001,0.004497003999999999,-0.0017566559999999997,1.0,1.0,23.0,1.0,,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_08_05,1,ir_scenario_08,unknown_or_conflicting,0.4376408479999998,0.012689046999999998,0.094365669,0.3137648519999998,0.002757075999999999,0.001014709,1.0,0.0,21.0,0.0,0.5,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_08_05,2,ir_scenario_08,unknown_or_conflicting,0.4624932559999999,0.012422800000000001,0.082065257,0.3541079760000001,0.002429565,0.00015112100000000015,1.0,0.0,21.0,0.0,0.5,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_08_05,3,ir_scenario_08,unknown_or_conflicting,0.285593499,-0.012908272999999998,0.072767504,0.25451614499999997,0.010793230999999999,0.0008776090000000001,1.0,0.0,21.0,0.0,0.5,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_08_06,1,ir_scenario_08,lifecycle_or_authorization,-0.10646355299999999,-0.00043356299999999966,0.0,-0.11080160600000011,-0.0005869849999999999,0.0005573129999999998,0.0,0.0,0.0,0.0,,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_08_06,2,ir_scenario_08,lifecycle_or_authorization,-0.2115253989999999,0.0010623230000000004,0.0,-0.1988823289999999,-0.0008339899999999997,0.0008817059999999999,0.0,0.0,0.0,0.0,,0.0
qwen3:0.6b,SELECTIVE-OFF,ir_08_06,3,ir_scenario_08,lifecycle_or_authorization,0.06782946899999986,-0.003917459,0.0,0.058632226999999926,0.0006040749999999999,-0.00018067599999999984,0.0,0.0,0.0,0.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_01_01,1,ir_scenario_01,direct_personal_recall,-0.042175177000000064,-0.005353350999999999,0.060709268,-0.09359675099999998,0.0037684100000000007,0.00025103699999999996,1.0,0.0,22.0,1.0,0.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_01_01,2,ir_scenario_01,direct_personal_recall,0.5424734580000001,0.002073254,0.063935936,0.4633419430000001,0.004148566,-0.00014504699999999993,1.0,0.0,22.0,1.0,0.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_01_01,3,ir_scenario_01,direct_personal_recall,0.675860882,-0.0011950650000000004,0.063520092,0.592219021,0.007365338000000001,0.0004943360000000002,1.0,0.0,22.0,1.0,0.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_01_02,1,ir_scenario_01,paraphrased_personal_recall,0.0743177610000001,0.0014918659999999997,0.083302443,-0.02018720499999982,0.001833266,-0.000675552,1.0,0.0,22.0,0.0,0.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_01_02,2,ir_scenario_01,paraphrased_personal_recall,0.06085390299999993,-0.0008106820000000001,0.07544241,-0.006922246000000021,-0.001027857,-0.00016507399999999986,1.0,0.0,22.0,0.0,0.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_01_02,3,ir_scenario_01,paraphrased_personal_recall,0.19207522500000018,0.0010753100000000012,0.080539025,0.09773611399999993,0.00015243000000000027,0.001374634,1.0,0.0,22.0,0.0,0.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_01_03,1,ir_scenario_01,multi_fact_personal,0.9721148770000001,0.0006827389999999999,0.089044938,0.8734846270000001,0.004928358000000001,-0.0001981760000000002,1.0,0.0,21.0,1.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_01_03,2,ir_scenario_01,multi_fact_personal,0.9529412769999999,0.00019180299999999907,0.074506201,0.8663072940000001,0.006543950000000001,0.00020017299999999967,1.0,0.0,21.0,1.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_01_03,3,ir_scenario_01,multi_fact_personal,0.927422676,0.0028206329999999995,0.070663916,0.8335104990000002,0.008844157000000002,-3.2326000000000056e-05,1.0,0.0,21.0,1.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_01_04,1,ir_scenario_01,general_no_memory,0.037399957999999955,0.0009741569999999998,0.070480739,0.027344201000000012,-0.0009199830000000001,-0.0009848180000000002,1.0,1.0,23.0,0.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_01_04,2,ir_scenario_01,general_no_memory,0.16559342,-0.0006248759999999999,0.066035896,0.11441575199999998,-0.0016629650000000006,-8.547999999999932e-06,1.0,1.0,23.0,0.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_01_04,3,ir_scenario_01,general_no_memory,0.004565539999999979,-0.0021500930000000005,0.081780548,-0.018317246000000065,-0.0008253829999999998,0.00017262700000000028,1.0,1.0,23.0,0.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_01_05,1,ir_scenario_01,unknown_or_conflicting,0.06644187199999996,-0.0045646160000000005,0.089597625,-0.011442891999999816,-0.00011969799999999968,-0.0002932850000000001,1.0,0.0,23.0,0.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_01_05,2,ir_scenario_01,unknown_or_conflicting,0.05468911300000001,0.0018395909999999998,0.092245297,-0.0381325680000002,0.001877391,7.955500000000025e-05,1.0,0.0,23.0,0.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_01_05,3,ir_scenario_01,unknown_or_conflicting,0.13171615000000014,0.0014579349999999987,0.069193705,0.056056419000000135,-0.001517961,-5.335800000000031e-05,1.0,0.0,23.0,0.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_01_06,1,ir_scenario_01,lifecycle_or_authorization,-0.040228684999999986,0.0006181109999999993,0.067425178,-0.13032308199999987,0.007528734,0.0008209930000000001,1.0,0.0,22.0,1.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_01_06,2,ir_scenario_01,lifecycle_or_authorization,0.01813190100000006,-0.002653865,0.067055491,-0.05202252600000001,0.0064740349999999995,0.00022275700000000008,1.0,0.0,22.0,1.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_01_06,3,ir_scenario_01,lifecycle_or_authorization,0.04972417299999998,0.0011381359999999997,0.070645375,-0.046978798999999904,0.008411179000000001,0.00021629099999999997,1.0,0.0,22.0,1.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_02_01,1,ir_scenario_02,direct_personal_recall,0.2099777559999998,-0.0012998039999999999,0.07547724,0.1125055909999999,0.008028681,-0.00017183499999999996,1.0,0.0,22.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_02_01,2,ir_scenario_02,direct_personal_recall,0.2477353980000001,-0.0034857510000000005,0.061256694,0.18430308699999998,0.004568835999999999,0.00019220999999999995,1.0,0.0,22.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_02_01,3,ir_scenario_02,direct_personal_recall,0.29880227400000003,0.0009944689999999996,0.058167039,0.23836413600000017,0.001950159,0.0004326229999999998,1.0,0.0,22.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_02_02,1,ir_scenario_02,paraphrased_personal_recall,0.14320806299999989,0.0036784220000000006,0.071058602,0.051547907000000004,0.0006438860000000006,-5.9444999999999984e-05,1.0,0.0,22.0,0.0,0.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_02_02,2,ir_scenario_02,paraphrased_personal_recall,0.2671238469999999,-0.0006998349999999993,0.088344679,0.201330118,-0.0031815889999999994,0.013851909,1.0,0.0,22.0,0.0,0.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_02_02,3,ir_scenario_02,paraphrased_personal_recall,-0.04776780500000011,-0.002595189999999999,0.074933464,-0.027279617000000034,-0.013001104999999999,0.00031092199999999993,1.0,0.0,22.0,0.0,0.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_02_03,1,ir_scenario_02,multi_fact_personal,1.0255711220000001,0.00593082,0.073665115,0.9237824310000002,0.011914296000000001,0.0004912779999999997,1.0,0.0,21.0,1.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_02_03,2,ir_scenario_02,multi_fact_personal,1.184089856,0.0017140290000000006,0.094490455,1.0950235519999998,0.0030973200000000006,-0.00033978000000000003,1.0,0.0,21.0,1.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_02_03,3,ir_scenario_02,multi_fact_personal,0.9172551400000002,-0.0024213229999999995,0.07268717,0.8411217679999998,0.009805527000000001,-0.0006046810000000001,1.0,0.0,21.0,1.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_02_04,1,ir_scenario_02,general_no_memory,0.7388829310000002,0.0017088700000000012,0.072282519,0.635919752,0.0070441969999999994,-0.0006053059999999999,1.0,1.0,23.0,2.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_02_04,2,ir_scenario_02,general_no_memory,0.734676101,-0.0009835240000000012,0.082425586,0.659861882,0.00663959,0.0014252380000000001,1.0,1.0,23.0,2.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_02_04,3,ir_scenario_02,general_no_memory,0.8578457970000002,-0.0007503400000000004,0.077115602,0.769384863,0.007972837,0.00040044600000000005,1.0,1.0,23.0,2.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_02_05,1,ir_scenario_02,unknown_or_conflicting,0.22401578499999997,-0.0002492190000000002,0.059485176,0.13516335200000018,0.009731683999999999,-0.00011381600000000009,1.0,0.0,23.0,1.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_02_05,2,ir_scenario_02,unknown_or_conflicting,0.585241704,0.0009032039999999995,0.071948951,0.49698296200000014,0.006031850000000001,0.00022824400000000028,1.0,0.0,23.0,1.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_02_05,3,ir_scenario_02,unknown_or_conflicting,0.3155559699999999,1.2197999999999723e-05,0.062717403,0.23219031099999987,0.004900154999999999,-0.00023437399999999987,1.0,0.0,23.0,1.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_02_06,1,ir_scenario_02,lifecycle_or_authorization,0.08200005799999999,4.498499999999912e-05,0.091932366,-0.014554283999999917,-0.001115937,0.00012142199999999994,1.0,0.0,22.0,0.0,0.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_02_06,2,ir_scenario_02,lifecycle_or_authorization,0.15070283100000004,0.002692195999999999,0.097790725,0.006189266999999887,0.004796688,-0.00020061100000000028,1.0,0.0,22.0,0.0,0.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_02_06,3,ir_scenario_02,lifecycle_or_authorization,0.10945922200000013,0.0015593129999999997,0.066672944,0.029519611,-0.0010585010000000008,-0.0001116810000000002,1.0,0.0,22.0,0.0,0.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_03_01,1,ir_scenario_03,direct_personal_recall,0.14153243699999996,-0.0010220850000000007,0.068643979,0.060394791,0.005731423,0.0004243300000000001,1.0,0.0,22.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_03_01,2,ir_scenario_03,direct_personal_recall,0.53369613,0.002407491000000001,0.080245765,0.4196752979999998,0.008083405,0.0009463450000000001,1.0,0.0,22.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_03_01,3,ir_scenario_03,direct_personal_recall,0.227745023,-0.0035472460000000004,0.088263047,0.11853566300000007,0.009720221,-0.00037367,1.0,0.0,22.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_03_02,1,ir_scenario_03,paraphrased_personal_recall,0.1730869020000001,-0.004759282,0.074819954,0.11018619600000013,-6.24019999999996e-05,0.003053213,1.0,0.0,22.0,0.0,0.0,0.0
