attempt_directory,sequence_id,pattern,arm,repetition,id,index,backend_call_index,purpose,request_status,backend_span_status,requested_model,actual_model,backend_span_wall_seconds,output_tokens,prompt_tokens,cached_prompt_tokens,done_reason,backend_done,raw_response_present,literal_speech_schema_constrained,residency_after_call,model_digest,loaded_bytes,gpu_allocated_bytes,gpu_allocation_fraction,context_length,total_duration_seconds,load_duration_seconds,prompt_eval_duration_seconds,eval_duration_seconds,backend_nonload_total_seconds,backend_metadata_overlaps_wall
ro_ddee_2_r1_small,ro_ddee_2,DDEE,small,1,ro_ddee_2_t1,1,1,memory_selector,ok,ok,qwen3:0.6b,qwen3:0.6b,10.02273509,13,778,0,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""751.63M"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435"", ""expires_at"": ""2318-12-23T20:47:50.392230873+04:00"", ""model"": ""qwen3:0.6b"", ""name"": ""qwen3:0.6b"", ""size"": 693423308, ""size_vram"": 693423308}]",7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,9.99964087,9.047381585,0.54143,0.386205,0.9522592850000002,True
ro_ddee_2_r1_small,ro_ddee_2,DDEE,small,1,ro_ddee_2_t1,1,2,generation,ok,ok,qwen3:0.6b,qwen3:0.6b,2.336416328,79,380,3,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""751.63M"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435"", ""expires_at"": ""2318-12-23T20:47:52.762791644+04:00"", ""model"": ""qwen3:0.6b"", ""name"": ""qwen3:0.6b"", ""size"": 693423308, ""size_vram"": 693423308}]",7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,2.278828867,0.002494166,0.176996,2.009505,2.276334701,True
ro_ddee_2_r1_small,ro_ddee_2,DDEE,small,1,ro_ddee_2_t2,2,1,memory_selector,ok,ok,qwen3:0.6b,qwen3:0.6b,0.700235168,17,312,3,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""751.63M"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435"", ""expires_at"": ""2318-12-23T20:47:53.660391577+04:00"", ""model"": ""qwen3:0.6b"", ""name"": ""qwen3:0.6b"", ""size"": 693423308, ""size_vram"": 693423308}]",7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.683784641,0.001600233,0.179409,0.463249,0.682184408,True
ro_ddee_2_r1_small,ro_ddee_2,DDEE,small,1,ro_ddee_2_t2,2,2,generation,ok,ok,qwen3:0.6b,qwen3:0.6b,0.909640566,32,483,367,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""751.63M"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435"", ""expires_at"": ""2318-12-23T20:47:54.642434914+04:00"", ""model"": ""qwen3:0.6b"", ""name"": ""qwen3:0.6b"", ""size"": 693423308, ""size_vram"": 693423308}]",7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.894491462,0.002385996,0.066343,0.761172,0.892105466,True
ro_ddee_2_r1_small,ro_ddee_2,DDEE,small,1,ro_ddee_2_t3,3,1,memory_selector,ok,ok,qwen3:0.6b,qwen3:0.6b,0.456896036,13,741,724,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""751.63M"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435"", ""expires_at"": ""2318-12-23T20:47:55.259405527+04:00"", ""model"": ""qwen3:0.6b"", ""name"": ""qwen3:0.6b"", ""size"": 693423308, ""size_vram"": 693423308}]",7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.431593554,0.002951484,0.034921,0.276091,0.42864207,True
ro_ddee_2_r1_small,ro_ddee_2,DDEE,small,1,ro_ddee_2_t3,3,2,generation,ok,ok,qwen3:0.6b,qwen3:0.6b,0.740217448,22,526,470,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""751.63M"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435"", ""expires_at"": ""2318-12-23T20:47:56.093701119+04:00"", ""model"": ""qwen3:0.6b"", ""name"": ""qwen3:0.6b"", ""size"": 693423308, ""size_vram"": 693423308}]",7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.721735199,0.002136759,0.050104,0.541684,0.7195984400000001,True
ro_ddee_2_r1_small,ro_ddee_2,DDEE,small,1,ro_ddee_2_t4,4,1,memory_selector,ok,ok,qwen3:0.6b,qwen3:0.6b,0.50172116,13,741,724,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""751.63M"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435"", ""expires_at"": ""2318-12-23T20:47:56.752515613+04:00"", ""model"": ""qwen3:0.6b"", ""name"": ""qwen3:0.6b"", ""size"": 693423308, ""size_vram"": 693423308}]",7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.479491616,0.002893911,0.040525,0.309196,0.476597705,True
ro_ddee_2_r1_small,ro_ddee_2,DDEE,small,1,ro_ddee_2_t4,4,2,generation,ok,ok,qwen3:0.6b,qwen3:0.6b,0.638989005,19,559,513,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""751.63M"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435"", ""expires_at"": ""2318-12-23T20:47:57.47304319+04:00"", ""model"": ""qwen3:0.6b"", ""name"": ""qwen3:0.6b"", ""size"": 693423308, ""size_vram"": 693423308}]",7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.617904489,0.002481172,0.045675,0.445935,0.615423317,True
ro_ddee_2_r2_adaptive,ro_ddee_2,DDEE,adaptive,2,ro_ddee_2_t1,1,1,memory_selector,ok,ok,qwen3:1.7b,qwen3:1.7b,30.093743926,13,778,0,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T21:40:42.600114589+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658815773, ""size_vram"": 976433971}]",8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,30.066326548,25.502867424,1.302221,3.233449,4.563459123999998,True
ro_ddee_2_r2_adaptive,ro_ddee_2,DDEE,adaptive,2,ro_ddee_2_t1,1,2,generation,ok,ok,qwen3:1.7b,qwen3:1.7b,21.449817418,71,377,3,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T21:41:04.150692256+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658815773, ""size_vram"": 976433971}]",8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,21.425748823,0.003019643,0.653085,20.69098,21.42272918,True
ro_ddee_2_r2_adaptive,ro_ddee_2,DDEE,adaptive,2,ro_ddee_2_t2,2,1,memory_selector,ok,ok,qwen3:1.7b,qwen3:1.7b,3.441068787,17,308,3,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T21:41:07.752515169+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658815773, ""size_vram"": 976433971}]",8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,3.416509897,0.003226182,0.4607,2.905619,3.413283715,True
ro_ddee_2_r2_adaptive,ro_ddee_2,DDEE,adaptive,2,ro_ddee_2_t2,2,2,generation,ok,ok,qwen3:1.7b,qwen3:1.7b,6.487160969,24,520,192,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T21:41:14.336384837+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658815773, ""size_vram"": 976433971}]",8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,6.454613703,0.002672617,0.581771,5.787649,6.451941086,True
ro_ddee_2_r2_adaptive,ro_ddee_2,DDEE,adaptive,2,ro_ddee_2_t3,3,1,memory_selector,ok,ok,qwen3:1.7b,qwen3:1.7b,6.244841276,13,741,724,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T21:41:20.745355571+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658815773, ""size_vram"": 976433971}]",8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,6.223405811,0.002059145,0.978804,5.135155,6.2213466660000005,True
ro_ddee_2_r2_adaptive,ro_ddee_2,DDEE,adaptive,2,ro_ddee_2_t3,3,2,generation,ok,ok,qwen3:1.7b,qwen3:1.7b,3.479596859,18,487,307,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T21:41:24.31662448+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658815773, ""size_vram"": 976433971}]",8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,3.461699272,0.002007591,0.487252,2.865076,3.4596916810000002,True
ro_ddee_2_r2_adaptive,ro_ddee_2,DDEE,adaptive,2,ro_ddee_2_t4,4,1,memory_selector,ok,ok,qwen3:1.7b,qwen3:1.7b,6.182620304,13,741,724,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T21:41:30.645478023+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658815773, ""size_vram"": 976433971}]",8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,6.158155981,0.003198211,1.61862,4.420571,6.15495777,True
ro_ddee_2_r2_adaptive,ro_ddee_2,DDEE,adaptive,2,ro_ddee_2_t4,4,2,generation,ok,ok,qwen3:0.6b,qwen3:0.6b,10.625408886,19,545,0,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""751.63M"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435"", ""expires_at"": ""2318-12-23T21:41:41.637524496+04:00"", ""model"": ""qwen3:0.6b"", ""name"": ""qwen3:0.6b"", ""size"": 693423308, ""size_vram"": 693423308}]",7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,10.599296256,9.610663477,0.40498,0.557523,0.9886327790000013,True
ro_ddee_2_r2_large,ro_ddee_2,DDEE,large,2,ro_ddee_2_t1,1,1,memory_selector,ok,ok,qwen3:1.7b,qwen3:1.7b,33.167716373,13,778,0,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T21:38:35.980450466+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658826259, ""size_vram"": 936703426}]",8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,936703426,0.5646784411073155,2048,33.151049165,25.330915175,1.296409,6.501327,7.820133990000002,True
ro_ddee_2_r2_large,ro_ddee_2,DDEE,large,2,ro_ddee_2_t1,1,2,generation,ok,ok,qwen3:1.7b,qwen3:1.7b,22.193291715,72,377,3,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T21:38:58.255150428+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658826259, ""size_vram"": 936703426}]",8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,936703426,0.5646784411073155,2048,22.178778063,0.001846208,0.680448,21.411222,22.176931855,True
ro_ddee_2_r2_large,ro_ddee_2,DDEE,large,2,ro_ddee_2_t2,2,1,memory_selector,ok,ok,qwen3:1.7b,qwen3:1.7b,4.337825272,17,309,3,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T21:39:02.75959787+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658826259, ""size_vram"": 936703426}]",8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,936703426,0.5646784411073155,2048,4.313336895,0.002178642,0.54954,3.707118,4.311158253,True
ro_ddee_2_r2_large,ro_ddee_2,DDEE,large,2,ro_ddee_2_t2,2,2,generation,ok,ok,qwen3:1.7b,qwen3:1.7b,5.42845952,23,521,192,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T21:39:08.269679201+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658826259, ""size_vram"": 936703426}]",8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,936703426,0.5646784411073155,2048,5.406215036,0.00377274,0.556797,4.746095,5.402442296,True
ro_ddee_2_r2_large,ro_ddee_2,DDEE,large,2,ro_ddee_2_t3,3,1,memory_selector,ok,ok,qwen3:1.7b,qwen3:1.7b,3.32002296,13,741,724,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T21:39:11.759147825+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658826259, ""size_vram"": 936703426}]",8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,936703426,0.5646784411073155,2048,3.293921092,0.002392924,0.926079,2.263292,3.291528168,True
ro_ddee_2_r2_large,ro_ddee_2,DDEE,large,2,ro_ddee_2_t3,3,2,generation,ok,ok,qwen3:1.7b,qwen3:1.7b,4.299877408,18,487,308,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T21:39:16.133679509+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658826259, ""size_vram"": 936703426}]",8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,936703426,0.5646784411073155,2048,4.277981072,0.002351994,0.433831,3.735243,4.275629078000001,True
ro_ddee_2_r2_large,ro_ddee_2,DDEE,large,2,ro_ddee_2_t4,4,1,memory_selector,ok,ok,qwen3:1.7b,qwen3:1.7b,4.489017396,13,741,724,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T21:39:20.782212734+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658826259, ""size_vram"": 936703426}]",8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,936703426,0.5646784411073155,2048,4.473039511,0.002162384,1.174484,3.200984,4.470877127,True
ro_ddee_2_r2_large,ro_ddee_2,DDEE,large,2,ro_ddee_2_t4,4,2,generation,ok,ok,qwen3:1.7b,qwen3:1.7b,5.16851606,18,517,364,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T21:39:26.026114911+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658826259, ""size_vram"": 936703426}]",8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,936703426,0.5646784411073155,2048,5.152429114,0.002525475,0.437971,4.605088,5.149903639000001,True
ro_ddee_2_r2_replay,ro_ddee_2,DDEE,replay,2,ro_ddee_2_t1,1,1,generation,ok,ok,qwen3:1.7b,qwen3:1.7b,38.882554471,72,377,0,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T21:43:26.597297548+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658826259, ""size_vram"": 1019415101}]",8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,1019415101,0.6145400071099308,2048,38.858023052,22.964218003,0.778148,15.099744,15.893805049000001,True
ro_ddee_2_r2_replay,ro_ddee_2,DDEE,replay,2,ro_ddee_2_t2,2,1,generation,ok,ok,qwen3:1.7b,qwen3:1.7b,5.291057206,24,520,192,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T21:43:32.190184358+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658826259, ""size_vram"": 1019415101}]",8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,1019415101,0.6145400071099308,2048,5.268594119,0.002731787,0.528371,4.667267,5.265862332,True
ro_ddee_2_r2_replay,ro_ddee_2,DDEE,replay,2,ro_ddee_2_t3,3,1,generation,ok,ok,qwen3:1.7b,qwen3:1.7b,3.86764707,18,487,307,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T21:43:36.217412937+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658826259, ""size_vram"": 1019415101}]",8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,1019415101,0.6145400071099308,2048,3.843965489,0.002274291,0.342832,3.473412,3.841691198,True
ro_ddee_2_r2_replay,ro_ddee_2,DDEE,replay,2,ro_ddee_2_t4,4,1,generation,ok,ok,qwen3:0.6b,qwen3:0.6b,9.717816648,19,545,0,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""751.63M"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435"", ""expires_at"": ""2318-12-23T21:43:46.305670132+04:00"", ""model"": ""qwen3:0.6b"", ""name"": ""qwen3:0.6b"", ""size"": 693423308, ""size_vram"": 693423308}]",7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,9.695723627,8.783568405,0.385296,0.506425,0.9121552219999991,True
ro_ddee_2_r2_small,ro_ddee_2,DDEE,small,2,ro_ddee_2_t1,1,1,memory_selector,ok,ok,qwen3:0.6b,qwen3:0.6b,9.654992596,13,778,0,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""751.63M"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435"", ""expires_at"": ""2318-12-23T21:42:26.147360386+04:00"", ""model"": ""qwen3:0.6b"", ""name"": ""qwen3:0.6b"", ""size"": 693423308, ""size_vram"": 693423308}]",7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,9.630964302,8.744610084,0.481626,0.37889,0.886354218000001,True
ro_ddee_2_r2_small,ro_ddee_2,DDEE,small,2,ro_ddee_2_t1,1,2,generation,ok,ok,qwen3:0.6b,qwen3:0.6b,2.371843072,79,380,3,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""751.63M"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435"", ""expires_at"": ""2318-12-23T21:42:28.606049633+04:00"", ""model"": ""qwen3:0.6b"", ""name"": ""qwen3:0.6b"", ""size"": 693423308, ""size_vram"": 693423308}]",7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,2.352529769,0.002498047,0.146909,2.117458,2.350031722,True
